3.111167317423969507e+02 1.798604965210157403e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.111667317431420088e+02 1.798576354980664149e+01 -1.308804657310247421e-02 -1.279067589621263323e-07
3.112167317438870668e+02 1.798546409607127572e+01 6.911952048540115356e-03 -1.442364663262196700e-07
3.112667317446321249e+02 1.798615646362496534e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.113167317453771830e+02 1.798594856262397457e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.113667317461222410e+02 1.798550987243842769e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.114167317468672991e+02 1.798533821106146391e+01 2.691194973886013031e-02 -1.605661879011677229e-07
3.114667317476123571e+02 1.798667716980165210e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.115167317483574152e+02 1.798539352417177994e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.115667317491024733e+02 1.798555946350281687e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.116167317498475313e+02 1.798607635498228774e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.116667317505925894e+02 1.798605728149594185e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.117167317513376474e+02 1.798570823669612651e+01 -3.088051918894052505e-03 -1.360718187015663716e-07
3.117667317520827055e+02 1.798570060730158815e+01 -3.088042372837662697e-03 -1.360713923759249155e-07
3.118167317528277636e+02 1.798581314087089922e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.118667317535728216e+02 1.798593139648613715e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.119167317543178797e+02 1.798559761047537009e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.119667317550629377e+02 1.798574638366871170e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.120167317558079958e+02 1.798630905151538073e+01 -3.308804333209991455e-02 -1.115768171189301938e-07
3.120667317565530539e+02 1.798513412475756468e+01 2.691194601356983185e-02 -1.605664010639884509e-07
3.121167317572981119e+02 1.798640251159834946e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.121667317580431700e+02 1.798535537719892119e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.122167317587882280e+02 1.798585700988934732e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.122667317595332861e+02 1.798546409607097729e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.123167317602783442e+02 1.798633575439614773e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.123667317610234022e+02 1.798549079895179403e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.124167317617684603e+02 1.798575210571447514e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.124667317625135183e+02 1.798612213134922300e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.125167317632585764e+02 1.798584365844882882e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.125667317640036345e+02 1.798573303222810793e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.126167317647486925e+02 1.798565864563141403e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.126667317654937506e+02 1.798603630066070025e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.127167317662388086e+02 1.798525619506986573e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.127667317669838667e+02 1.798620986938627198e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.128167317677289248e+02 1.798591423034816827e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.128667317684739828e+02 1.798537635803371160e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.129167317692190409e+02 1.798552513122705321e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.129667317699640989e+02 1.798603057861473076e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.130167317707091570e+02 1.798602104187156314e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.130667317714542150e+02 1.798538589477682592e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.131167317721992731e+02 1.798602485656880390e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.131667317729443312e+02 1.798556327819965972e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.132167317736893892e+02 1.798618888855120801e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.132667317744344473e+02 1.798550415039201411e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.133167317751795053e+02 1.798591995239396013e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.133667317759245634e+02 1.798530769348282021e+01 2.191194519400596619e-02 -1.564839635648240801e-07
3.134167317766696215e+02 1.798638725280899209e+01 -1.808804273605346680e-02 -1.238241083001412335e-07
3.134667317774146795e+02 1.798538970947400273e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.135167317781597376e+02 1.798554992675915187e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.135667317789047956e+02 1.798633193969859434e+01 -2.808804437518119812e-02 -1.156594606754879351e-07
3.136167317796498537e+02 1.798533821106088837e+01 1.691195555031299591e-02 -1.524011139508729684e-07
3.136667317803949118e+02 1.798619651794563268e+01 -1.808805204927921295e-02 -1.238245346257826895e-07
3.137167317811399698e+02 1.798545837402472714e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.137667317818850279e+02 1.798584365844854815e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.138167317826300859e+02 1.798588371276983011e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.138667317833751440e+02 1.798544502258426192e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.139167317841202021e+02 1.798558616638307939e+01 -1.308804657310247421e-02 -1.279067589621263323e-07
3.139667317848652601e+02 1.798563957214477682e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.140167317856103182e+02 1.798646354675414472e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.140667317863553762e+02 1.798533248901487980e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.141167317871004343e+02 1.798567581176877184e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.141667317878454924e+02 1.798585510254024555e+01 -1.308804657310247421e-02 -1.279067589621263323e-07
3.142167317885905504e+02 1.798559951782343447e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.142667317893356085e+02 1.798606491088983006e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.143167317900806665e+02 1.798527336120720221e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.143667317908257246e+02 1.798610877990836343e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.144167317915707827e+02 1.798570823669546570e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.144667317923158407e+02 1.798520851135365461e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.145167317930608988e+02 1.798616790771596285e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.145667317938059568e+02 1.798552322387805447e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.146167317945510149e+02 1.798587608337512478e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.146667317952960730e+02 1.798576545715441455e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.147167317960411310e+02 1.798521614074814678e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.147667317967861891e+02 1.798607254028426539e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.148167317975312471e+02 1.798569869995223414e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.148667317982763052e+02 1.798519706726179734e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.149167317990213633e+02 1.798612022400005728e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.149667317997664213e+02 1.798574829101666239e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.150167318005114794e+02 1.798516464233500756e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.150667318012565374e+02 1.798600006103616522e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.151167318020015955e+02 1.798564338684183639e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.151667318027466536e+02 1.798549270629983710e+01 6.911952048540115356e-03 -1.442364663262196700e-07
3.152167318034917116e+02 1.798578453064063254e+01 -1.808805204927921295e-02 -1.238245346257826895e-07
3.152667318042367697e+02 1.798530769348243297e+01 1.191195659339427948e-02 -1.483186906625633128e-07
3.153167318049818277e+02 1.798604393005468083e+01 -1.308804657310247421e-02 -1.279067589621263323e-07
3.153667318057268858e+02 1.798545646667577103e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.154167318064719439e+02 1.798551177978610838e+01 6.911952048540115356e-03 -1.442364663262196700e-07
3.154667318072170019e+02 1.798566436767672627e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.155167318079620600e+02 1.798510169983003593e+01 6.911957170814275742e-03 -1.442362531633989420e-07
3.155667318087071180e+02 1.798592567443940027e+01 1.911947736516594887e-03 -1.401542562007307424e-07
3.156167318094521761e+02 1.798583221435639246e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.156667318101972342e+02 1.798501205444428308e+01 1.691194996237754822e-02 -1.524013271136936964e-07
3.157167318109422922e+02 1.798588943481538038e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.157667318116873503e+02 1.798522377014252882e+01 6.911952048540115356e-03 -1.442364663262196700e-07
3.158167318124324083e+02 1.798565101623626461e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.158667318131774664e+02 1.798530197143645992e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.159167318139225245e+02 1.798533821106047981e+01 6.911952048540115356e-03 -1.442364663262196700e-07
3.159667318146675825e+02 1.798578643798920140e+01 -8.088046684861183167e-03 -1.319891680395812728e-07
3.160167318154126406e+02 1.798518943786711688e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.160667318161576986e+02 1.798494720459076035e+01 2.191194891929626465e-02 -1.564837504020033521e-07
3.161167318169027567e+02 1.798607826233000395e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.161667318176478148e+02 1.798489189148037681e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.162167318183928728e+02 1.798508071899502525e+01 -3.088047262281179428e-03 -1.360716055387456436e-07
3.162667318191379309e+02 1.798510742187587397e+01 1.911952393129467964e-03 -1.401540430379100144e-07
3.163167318198829889e+02 1.798513221740810408e+01 -2.308804541826248169e-02 -1.197418839637975907e-07
3.163667318206280470e+02 1.798469734191982283e+01 2.691194973886013031e-02 -1.605661879011677229e-07
3.164167318213731050e+02 1.798573684692469854e+01 -4.308804124593734741e-02 -1.034121694942768954e-07
3.164667318221181631e+02 1.798396873474207425e+01 2.691194973886013031e-02 -1.605661879011677229e-07
3.165167318228632212e+02 1.798516082763757851e+01 -3.808804601430892944e-02 -1.074945998880139086e-07
3.165667318236082792e+02 1.798380661010828163e+01 1.191195193678140640e-02 -1.483189038253840408e-07
3.166167318243533373e+02 1.798464775085533418e+01 -1.808804646134376526e-02 -1.238243214629619615e-07
3.166667318250983953e+02 1.798338508606041231e+01 -3.808804601430892944e-02 -1.074945998880139086e-07
3.167167318258434534e+02 1.798197555542076387e+01 -8.088042028248310089e-03 -1.319889690876152599e-07
3.167667318265885115e+02 1.798156356811606571e+01 -6.308805197477340698e-02 -8.708266818757692818e-08
3.168167318273335695e+02 1.797885704040609767e+01 -5.808803811669349670e-02 -9.116466515024512773e-08
3.168667318280786276e+02 1.797570800781332423e+01 -1.230880394577980042e-01 -3.809329029991204152e-08
3.169167318288236856e+02 1.797022247314533772e+01 -1.480880379676818848e-01 -1.768093049747676559e-08
3.169667318295687437e+02 1.796296119690021698e+01 -2.480723410844802856e-01 2.676027577308559557e-08
3.170167318303138018e+02 1.795072174072345561e+01 -2.680723667144775391e-01 3.841706686102952517e-08
3.170667318310588598e+02 1.793742942810136398e+01 -3.080723583698272705e-01 6.173049627022919594e-08
3.171167318318039179e+02 1.792254066467377882e+01 -3.330723047256469727e-01 7.630183063156437129e-08
3.171667318325489759e+02 1.790616035461530231e+01 -3.530723452568054199e-01 8.795809236517015961e-08
3.172167318332940340e+02 1.788859367370724840e+01 -3.805514276027679443e-01 2.501300855328736361e-07
3.172667318340390921e+02 1.786975860595835996e+01 -4.055514335632324219e-01 2.666949683316488517e-07
3.173167318347841501e+02 1.784980583191070380e+01 -4.130514264106750488e-01 2.716644189604267012e-07
3.173667318355292082e+02 1.782934570312666622e+01 -4.230514168739318848e-01 2.782903720799367875e-07
3.174167318362742662e+02 1.780846977234069328e+01 -4.230357408523559570e-01 3.221699103050923441e-07
3.174667318370193243e+02 1.778737640381061880e+01 -4.330357313156127930e-01 3.299311970295093488e-07
3.175167318377643824e+02 1.776613426208719559e+01 -4.255357682704925537e-01 3.241102035644871648e-07
3.175667318385094404e+02 1.774497413635481990e+01 -4.255357384681701660e-01 3.241102319861965952e-07
3.176167318392544985e+02 1.772388458252192578e+01 -4.230357408523559570e-01 3.221699103050923441e-07
3.176667318399995565e+02 1.770298194885502241e+01 -4.180148541927337646e-01 3.398601506887644064e-07
3.177167318407446146e+02 1.768232917785902103e+01 -4.130148589611053467e-01 3.356525155595591059e-07
3.177667318414896727e+02 1.766192054748799833e+01 -4.055148661136627197e-01 3.293411623417341616e-07
3.178167318422347307e+02 1.764186286926530656e+01 -3.980148434638977051e-01 3.230296385936526349e-07
3.178667318429797888e+02 1.762217903137468156e+01 -3.905148506164550781e-01 3.167182569541182602e-07
3.179167318437248468e+02 1.760289001465102032e+01 -3.805148601531982422e-01 3.083029866957076592e-07
3.179667318444699049e+02 1.758402252197519289e+01 -3.704939484596252441e-01 2.062310073824846768e-07
3.180167318452149630e+02 1.756556510925540948e+01 -3.654939532279968262e-01 2.021283194153511431e-07
3.180667318459600210e+02 1.754752922058345277e+01 -3.554939627647399902e-01 1.939228582159557845e-07
3.181167318467050791e+02 1.752996826172110900e+01 -3.429939746856689453e-01 1.836653638065399718e-07
3.181667318474501371e+02 1.751284599304433698e+01 -3.404939770698547363e-01 1.816144106214778731e-07
3.182167318481951952e+02 1.749613189697490867e+01 -3.329939544200897217e-01 1.754600020831276197e-07
3.182667318489402533e+02 1.747990989685280638e+01 -3.204939961433410645e-01 1.652028203125155414e-07
3.183167318496853113e+02 1.746414566040256489e+01 -3.054939806461334229e-01 1.528946427242772188e-07
3.183667318504303694e+02 1.744877052307342069e+01 -3.054783046245574951e-01 1.940600640182310599e-07
3.184167318511754274e+02 1.743375778198446469e+01 -2.954783141613006592e-01 1.863739242935480434e-07
3.184667318519204855e+02 1.741923904419142488e+01 -2.804783284664154053e-01 1.748446578631046577e-07
3.185167318526655436e+02 1.740513420105181197e+01 -2.804783284664154053e-01 1.748445299654122209e-07
3.185667318534106016e+02 1.739136886596880771e+01 -2.729783058166503906e-01 1.690799251718999585e-07
3.186167318541556597e+02 1.737806510925492631e+01 -2.579783201217651367e-01 1.575505166329094209e-07
3.186667318549007177e+02 1.736516189575395330e+01 -2.579783201217651367e-01 1.575506445306018577e-07
3.187167318556457758e+02 1.735256004333697177e+01 -2.454783022403717041e-01 1.479428277662009350e-07
3.187667318563908339e+02 1.734039115905963513e+01 -2.429783046245574951e-01 1.460212502024660353e-07
3.188167318571358919e+02 1.732853507995804421e+01 -2.304783016443252563e-01 1.364134902814839734e-07
3.188667318578809500e+02 1.731705856323440784e+01 -2.279783040285110474e-01 1.344918558743302128e-07
3.189167318586260080e+02 1.730587387085159889e+01 -2.179782837629318237e-01 1.268057587822113419e-07
3.189667318593710661e+02 1.729505729675490500e+01 -2.154783010482788086e-01 1.248840817424934357e-07
3.190167318601161242e+02 1.728453826904497959e+01 -2.079574018716812134e-01 8.161636344539147103e-08
3.190667318608611822e+02 1.727436637878617987e+01 -2.004573941230773926e-01 7.590627149056672351e-08
3.191167318616062403e+02 1.726449012756549450e+01 -1.929574012756347656e-01 7.019666270480229286e-08
3.191667318623512983e+02 1.725489616394245473e+01 -1.929574012756347656e-01 7.019642822569949203e-08
3.192167318630963564e+02 1.724556922912799450e+01 -1.829573959112167358e-01 6.258338913767147460e-08
3.192667318638414145e+02 1.723657798767294835e+01 -1.779574006795883179e-01 5.877682340837964148e-08
3.193167318645864725e+02 1.722782516479693982e+01 -1.729573905467987061e-01 5.497048505276325159e-08
3.193667318653315306e+02 1.721932792663777434e+01 -1.679574102163314819e-01 5.116345391797949560e-08
3.194167318660765886e+02 1.721109390258993344e+01 -1.604574173688888550e-01 4.545384157950138615e-08
3.194667318668216467e+02 1.720310783386435460e+01 -1.629574149847030640e-01 4.735711911507678451e-08
3.195167318675667048e+02 1.719533729553428714e+01 -1.504574120044708252e-01 3.784069235734932590e-08
3.195667318683117628e+02 1.718787002563683330e+01 -1.479574143886566162e-01 3.593740771634656994e-08
3.196167318690568209e+02 1.718055915832727365e+01 -1.479574143886566162e-01 3.593740771634656994e-08
3.196667318698018789e+02 1.717347717285362663e+01 -1.354574114084243774e-01 2.642098628768962953e-08
3.197167318705469370e+02 1.716665458679408829e+01 -1.379574090242385864e-01 2.832426382326502790e-08
3.197667318712919950e+02 1.715996170044153857e+01 -1.329574137926101685e-01 2.451770342304371297e-08
3.198167318720370531e+02 1.715352630615444340e+01 -1.304574161767959595e-01 2.261441878204095701e-08
3.198667318727821112e+02 1.714728546142789156e+01 -1.204574108123779297e-01 1.500128377074361197e-08
3.199167318735271692e+02 1.714123916626188304e+01 -1.229574084281921387e-01 1.690456663538952853e-08
3.199667318742722273e+02 1.713531875610564370e+01 -1.179574131965637207e-01 1.309776109792437637e-08
3.200167318750172853e+02 1.712963104248258972e+01 -1.154417246580123901e-01 4.973013645326318510e-08
3.200667318757623434e+02 1.712410926819060109e+01 -1.079417318105697632e-01 4.389358210232785495e-08
3.201167318765074015e+02 1.711875724792693987e+01 -1.054417341947555542e-01 4.194810898638934304e-08
3.201667318772524595e+02 1.711352157592985890e+01 -1.079417392611503601e-01 4.389352525890899415e-08
3.202167318779975176e+02 1.710844993591518204e+01 -9.919173270463943481e-02 3.708446882910720888e-08
3.202667318787425756e+02 1.710359001159878289e+01 -9.919173270463943481e-02 3.708441198568834807e-08
